iso_639_3,glottocode,language_name,family,macro_area,population_l1,population_source,population_scope,l2_proportion,vehicularity,div_bordering_languages,area_km2,altitude_range,roughness,eco_imputed,latitude,longitude
cuq,cunn1236,Cun-Nadou,Tai-Kadai,Eurasia,80000.0,Bromham,cuq,,0,3.0,161.4962915,238.5642662,5.576409101,False,19.2182,108.743
lbc,lakk1238,Lakkia,Tai-Kadai,Eurasia,9000.0,Bromham,lbc,,0,4.0,486.9657901,551.7311096,5.646678686,False,24.1169,110.106
laq,qabi1235,Pubiao-Qabiao,Tai-Kadai,Eurasia,708.0,Bromham,laq,,0,6.0,366.9536121,1067.933411,6.277072271,False,23.2384,104.812
wrv,waru1267,Waruna,Suki-Gogodala,Papunesia,600.0,Bromham,wrv,,0,2.0,266.7586591,320.3540726,3.526711643,False,-8.23565,142.47
aac,arii1243,Ari,Suki-Gogodala,Papunesia,50.0,Bromham,aac,,0,5.0,1102.240604,320.3540726,3.526711643,False,-7.95526,142.4
gcc,mali1284,Mali,Baining,Papunesia,2200.0,Bromham,gcc,,0,5.0,1394.712236,607.9211121,6.586853743,False,-4.71826,152.214
smg,simb1259,Simbali,Baining,Papunesia,450.0,Bromham,smg,,0,4.0,883.3512818,607.9211121,6.586853743,False,-4.88618,151.957
kat,nucl1302,Georgian,Kartvelian,Eurasia,4016300.0,Bromham,kat,,1,17.0,52212.87493,1895.737305,6.902020931,False,41.850397,43.78613
lzz,lazz1240,Laz,Kartvelian,Eurasia,21000.0,Bromham,lzz,0.0,0,3.0,4983.801177,2149.70752,6.942372799,False,41.5004,41.9096
xmf,ming1252,Mingrelian,Kartvelian,Eurasia,500000.0,Bromham,xmf,,0,3.0,8176.660857,2058.732849,6.638785362,False,42.5129,41.8719
hix,hixk1239,Hixkaryána,Cariban,South America,600.0,Bromham,hix,0.0,0,1.0,2198.941287,248.052536,4.605007648,False,-0.16265,-58.80153
waw,waiw1244,Waiwai,Cariban,South America,2230.0,Bromham,waw,0.0,0,3.0,31327.85152,228.6722603,4.530899763,False,1.50881,-59.1417
pbh,enap1235,Panare,Cariban,South America,3540.0,Bromham,pbh,,0,2.0,19202.28179,442.7527771,5.237138748,False,6.95035,-65.8483
tmz,tama1338,Tamanaku,Cariban,South America,,,,,0,0.0,21477.9177,997.6766357,5.807907104,False,2.765,-65.883
aap,para1310,Pará Arára,Cariban,South America,340.0,Bromham,aap,,0,1.0,5368.268629,162.8749695,4.200352192,False,-3.71263,-53.0657
txi,ikpe1245,Ikpeng,Cariban,South America,310.0,Bromham,txi,,0,1.0,1036.921967,86.04976654,3.63779974,False,-11.37822,-53.49553
mch,maqu1238,Ye'kwana,Cariban,South America,5950.0,Bromham,mch,0.0,0,11.0,52571.07852,890.9279785,6.102995157,False,4.70705,-64.3877
cbd,cari1279,Carijona,Cariban,South America,6.0,Bromham,cbd,,0,1.0,996.7608652,104.207695,3.872846127,False,1.21894,-72.0664
way,waya1269,Wayana,Cariban,South America,850.0,Bromham,way,0.0,0,5.0,3722.036691,191.8333054,4.31325531,False,2.77537,-54.4429
mzo,mati1253,Matipuhy,Cariban,South America,119.0,Bromham,mzo,,0,1.0,1571.56201,120.486927,3.726654053,False,-12.0456,-53.3994
kui,kuik1246,Kuikúro-Kalapálo,Cariban,South America,1010.0,Bromham,kui,,0,3.0,776.750327,120.486927,3.726654053,False,-12.3035,-53.2261
jru,japr1238,Japrería,Cariban,South America,170.0,Bromham,jru,,0,1.0,439.7055431,3055.334229,6.71608448,False,10.5523,-72.7101
yup,yukp1241,Yukpa,Cariban,South America,6020.0,Bromham,yup,,0,2.0,3776.536363,2271.897095,6.556311607,False,9.67534,-73.0557
bzg,babu1240,Babuza,Austronesian,Papunesia,,,,,0,3.0,244.2813076,471.6794891,5.882055283,True,24.0017,120.585
ppu,papo1239,Papora-Hoanya,Austronesian,Papunesia,,,,,0,0.0,2387.840513,1115.238464,6.764695644,False,24.324,120.577
sxr,saar1237,Saaroa,Austronesian,Papunesia,10.0,Bromham,sxr,,0,0.0,0.141254825,1091.506744,6.808021188,False,23.2632,120.711
xnb,kana1286,Kanakanavu,Austronesian,Papunesia,4.0,Bromham,xnb,,0,0.0,0.166974198,1091.506744,6.808021188,False,23.3235,120.887
byq,basa1287,Basay,Austronesian,Papunesia,,,,,0,0.0,1215.135194,910.753212,7.171802044,False,25.0046,121.857
ckv,kava1241,Kavalan,Austronesian,Papunesia,24.0,Bromham,ckv,,0,1.0,735.9945407,1694.537476,7.072025061,False,24.6947,121.645
kae,keta1243,Ketangalan,Austronesian,Papunesia,,,,,0,1.0,1045.541884,910.753212,7.171802044,False,25.0257,121.425
ami,amis1246,Amis,Austronesian,Papunesia,138000.0,Bromham,ami,,0,3.0,2258.970396,1694.537476,7.072025061,False,23.0917,121.348
szy,saki1247,Sakizaya,Austronesian,Papunesia,,,,,0,3.0,244.2813076,471.6794891,5.882055283,True,24.026316,121.531394
abl,lamp1242,Lampung Nyo,Austronesian,Papunesia,180000.0,Bromham,abl,,0,2.0,1825.780868,412.9399567,4.269862652,False,-4.43957,105.397
kkv,kang1289,Kangean,Austronesian,Papunesia,110000.0,Bromham,kkv,,0,2.0,531.0906111,155.3129106,5.966679573,False,-7.98335,112.968
mad,nucl1460,Madurese,Austronesian,Papunesia,6770000.0,Bromham,mad,0.0,0,5.0,30065.51539,469.3520508,6.308537642,False,-7.0,113.0
heg,helo1243,Helong,Austronesian,Papunesia,14000.0,Bromham,heg,0.0,0,3.0,221.6514954,234.945097,5.750662565,False,-10.2647,123.377
ivb,ibat1238,Ibatan,Austronesian,Papunesia,1240.0,Bromham,ivb,,0,0.0,239.1149058,372.5748927,5.367340088,False,18.9398,121.909
due,umir1236,Umiray Dumaget Agta,Austronesian,Papunesia,3000.0,Bromham,due,,0,3.0,2646.758224,910.3200378,6.166534662,False,14.8757,121.508
wlh,wela1235,Welaun,Austronesian,Papunesia,,,,,0,3.0,244.2813076,471.6794891,5.882055283,True,-9.097288,125.239513
mgm,mamb1306,Mambae,Austronesian,Papunesia,131000.0,Bromham,mgm,,0,8.0,2799.656637,710.0447693,6.284698248,False,-9.19552,125.475
tdy,tady1237,Tadyawan,Austronesian,Papunesia,4150.0,Bromham,tdy,,0,4.0,822.5261004,564.9771118,6.273040771,False,13.0211,121.305
iry,iray1237,Iraya,Austronesian,Papunesia,10000.0,Bromham,iry,0.0,0,2.0,1672.37904,366.8852768,5.775800705,False,13.381,120.65
alj,alan1249,Alangan,Austronesian,Papunesia,7690.0,Bromham,alj,0.0,0,5.0,1172.535688,355.4742889,5.609926224,False,13.0982,121.022
pam,pamp1243,Pampanga,Austronesian,Papunesia,1900000.0,Bromham,pam,,1,7.0,3297.450282,604.4528809,6.177906871,False,14.9603,120.502
agv,remo1247,Hatang Kayi,Austronesian,Papunesia,2530.0,Bromham,agv,,0,2.0,1006.160101,498.1347046,5.801852703,False,14.6254,121.453
smr,sime1241,Simeulue,Austronesian,Papunesia,30000.0,Bromham,smr,0.0,0,1.0,1401.080698,820.7626953,5.649273396,False,2.50288,96.2757
mwv,ment1249,Mentawai,Austronesian,Papunesia,58000.0,Bromham,mwv,0.0,0,0.0,6090.053559,372.5997066,5.22480607,False,-1.41092,98.9401
gay,gayo1244,Gayo,Austronesian,Papunesia,300000.0,Bromham,gay,,0,3.0,7681.642454,1160.062042,6.778681517,False,4.3733,97.3456
nsy,nasa1239,Nasal,Austronesian,Papunesia,3000.0,Bromham,nsy,,0,1.0,56.36420515,836.0276184,6.197993755,False,-4.8652,103.5719
eno,engg1245,Enggano,Austronesian,Papunesia,1500.0,Bromham,eno,0.0,0,0.0,400.0588884,587.7759399,3.636982381,False,-5.38846,102.245
ban,bali1278,Balinese,Austronesian,Papunesia,3330000.0,Bromham,ban,0.0,0,2.0,5888.947057,415.7232304,6.237998486,False,-8.35714,115.075
tiy,tiru1241,Tiruray,Austronesian,Papunesia,50000.0,Bromham,tiy,,0,3.0,1417.696224,604.0700836,6.342391809,False,6.77321,124.127
bgi,gian1241,Giangan,Austronesian,Papunesia,55000.0,Bromham,bgi,,0,0.0,214.6824592,1211.363037,6.531594276,False,6.99967,125.359
txn,west2538,West Tarangan,Austronesian,Papunesia,7910.0,Bromham,txn,,0,1.0,842.1997416,66.68032885,3.258910537,False,-6.62046,134.168
tre,east2465,East Tarangan,Austronesian,Papunesia,6110.0,Bromham,tre,,0,2.0,907.2435481,66.68032885,3.258910537,False,-6.76213,134.288
kaw,kawi1241,Kawi,Austronesian,Papunesia,,,,,0,3.0,244.2813076,471.6794891,5.882055283,True,-7.0,111.0
mwt,moke1242,Moken,Austronesian,Eurasia,6000.0,Bromham,mwt,,0,2.0,3211.629671,294.9179077,5.564519405,False,10.1474,98.6765
mkm,mokl1243,Moklen,Austronesian,Eurasia,1500.0,Bromham,mkm,,0,1.0,54.61393633,131.736515,5.169872284,False,8.16761,98.3176
amv,ambe1248,Ambelau,Austronesian,Papunesia,5700.0,Bromham,amv,,0,1.0,114.1905845,894.6515503,6.546961308,False,-3.85919,127.196
bzl,boan1243,Boano (Sulawesi),Austronesian,Papunesia,2700.0,Bromham,bzl,,0,1.0,191.6001797,482.6442299,6.317546844,False,0.51152,120.992
txe,toto1304,Totoli,Austronesian,Papunesia,25000.0,Bromham,txe,,0,3.0,1440.606031,482.6442299,6.317546844,False,1.14995,120.875
bdb,basa1286,Basap,Austronesian,Papunesia,15000.0,Bromham,bdb,,0,9.0,8783.699295,250.8184509,5.343202114,False,1.41405,117.942
kzl,kaye1241,Kayeli,Austronesian,Papunesia,,,,,0,3.0,244.2813076,471.6794891,5.882055283,True,-3.39247,127.118
ilo,ilok1237,Iloko,Austronesian,Papunesia,6920000.0,Bromham,ilo,,1,39.0,27886.23342,812.8626709,6.379081408,False,15.9361,120.993
atz,arta1239,Arta,Austronesian,Papunesia,11.0,Bromham,atz,,0,1.0,76.9541718,1322.505371,6.531216621,False,16.4185,121.656
kcx,kach1284,Kachama-Ganjule-Haro,Ta-Ne-Omotic,Africa,4070.0,Bromham,kcx,,0,3.0,36.25791229,1315.910828,6.528440118,False,6.3971,37.9291
zay,zays1235,Zayse-Zergulla,Ta-Ne-Omotic,Africa,18500.0,Bromham,zay,0.0,0,5.0,508.0422895,1318.511149,6.450724761,False,5.83747,37.3409
kqy,koor1239,Koorete,Ta-Ne-Omotic,Africa,157000.0,Bromham,kqy,0.014871054,0,5.0,2040.48322,1315.910828,6.528440118,False,5.80545,37.8679
mdy,male1284,Male (Ethiopia),Ta-Ne-Omotic,Africa,95000.0,Bromham,mdy,0.066351175,0,9.0,1234.6154,1286.789124,6.565350771,False,5.91975,36.9892
bst,bask1236,Basketo,Ta-Ne-Omotic,Africa,92600.0,Bromham,bst,,0,8.0,1109.523696,1286.789124,6.565350771,False,6.45774,36.5763
moy,shek1244,Shekkacho,Ta-Ne-Omotic,Africa,79900.0,Bromham,moy,,0,6.0,3718.133197,1463.588074,6.271581411,False,7.27424,35.3922
kbr,kafa1242,Kafa,Ta-Ne-Omotic,Africa,834000.0,Bromham,kbr,0.052965861,0,6.0,6219.994439,1420.626587,6.424757957,False,7.34022,36.1718
yab,yuhu1238,Yuhup,Nadahup,South America,400.0,Bromham,yab,,0,6.0,2871.988364,75.88871765,3.476816893,False,0.2485,-69.8079
jup,hupd1244,Hup,Nadahup,South America,1240.0,Bromham,jup,0.0,0,8.0,2340.354658,76.08055496,3.491845965,False,0.58622,-69.8359
yak,yaki1237,Northwest Sahaptin,Sahaptian,North America,25.0,Bromham,yak,,0,1.0,5088.960443,1053.687927,6.280107021,False,46.2655,-120.756
waa,wall1238,Northeast Sahaptin,Sahaptian,North America,25.0,Bromham,waa,0.0,0,2.0,214.1515131,946.4355774,5.986335278,False,45.7206,-118.424
tqn,teni1238,Tenino,Sahaptian,North America,50.0,Bromham,tqn,,0,2.0,2288.48911,1122.638397,6.35544157,False,44.7985,-121.44
uma,umat1237,Umatilla,Sahaptian,North America,25.0,Bromham,uma,0.0,0,2.0,441.5095264,946.4355774,5.986335278,False,45.6391,-118.552
mvi,miya1259,Miyako,Japonic,Eurasia,,,,,0,0.0,213.9096652,41.71721458,3.127617598,False,24.7564,125.363
jpn,nucl1643,Japanese,Japonic,Eurasia,121000000.0,Bromham,jpn,8.97002e-05,1,1.0,370223.5681,1449.498413,6.671597481,False,35.0,135.0
ycr,yila1234,Vernacular Atayalic Japanese,Japonic,Papunesia,,,,,0,0.0,266.8164159,65.58915901,4.540869474,True,24.381274,121.574283
buh,youn1235,Younuo Bunu,Hmong-Mien,Eurasia,9720.0,Bromham,buh,0.0,0,4.0,490.8370161,810.352356,6.112202168,False,25.7638,110.474
bpn,dzao1238,Dzao Min,Hmong-Mien,Eurasia,60000.0,Bromham,bpn,,0,3.0,508.489226,677.4986877,5.768896341,False,24.9754,112.326
bmt,biao1256,Biao Mon,Hmong-Mien,Eurasia,20000.0,Bromham,bmt,,0,2.0,143.1748117,551.6731262,5.79107213,False,24.6451,113.469
ium,iumi1238,Iu Mien,Hmong-Mien,Eurasia,793300.0,Bromham,ium,0.0,0,68.0,28961.39863,532.1711426,5.789638996,False,20.83,101.17
mji,kimm1245,Kim Mun,Hmong-Mien,Eurasia,374500.0,Bromham,mji,,0,20.0,3245.004916,658.2971191,6.076313376,False,22.9856,105.024
bpw,bopa1235,Bo (Papua New Guinea),Left May,Papunesia,85.0,Bromham,bpw,,0,4.0,398.2295433,1750.407135,6.133559704,False,-4.32114,141.45
itr,iter1241,Iteri,Left May,Papunesia,480.0,Bromham,itr,,0,5.0,284.3154888,988.9312134,6.103123665,False,-4.11998,141.585
nax,nakw1240,Nakwi,Left May,Papunesia,280.0,Bromham,nax,,0,4.0,85.64716755,1750.407135,6.133559704,False,-4.27412,141.601
niw,nimo1247,Nimo,Left May,Papunesia,350.0,Bromham,niw,,0,6.0,243.5585266,1750.407135,6.133559704,False,-4.3582,141.578
mto,toto1305,Totontepec Mixe,Mixe-Zoque,North America,5470.0,Bromham,mto,0.0,0,4.0,438.0918941,1922.353882,6.70388341,False,17.2157,-96.0179
poi,high1276,Highland Popoluca,Mixe-Zoque,North America,30000.0,Bromham,poi,0.0,0,2.0,820.255219,429.5388184,5.19663763,False,18.198,-94.9109
oia,oira1263,Oirata,Timor-Alor-Pantar,Papunesia,1220.0,Bromham,oia,,0,1.0,21.84815063,436.8934097,6.120228767,False,-8.09044,127.201
ddg,fata1247,Fataluku,Timor-Alor-Pantar,Papunesia,37000.0,Bromham,ddg,,0,2.0,1150.918751,436.8934097,6.120228767,False,-8.49464,127.08
tpg,kula1280,Kula (Indonesia),Timor-Alor-Pantar,Papunesia,5000.0,Bromham,tpg,,0,3.0,325.8735687,777.1521912,6.346073627,False,-8.2384,125.004
kpu,kafo1240,Kafoa,Timor-Alor-Pantar,Papunesia,1000.0,Bromham,kpu,,0,2.0,22.2221392,568.1637573,6.116060734,False,-8.36572,124.446
bwm,biwa1243,Biwat,Yuat,Papunesia,3040.0,Bromham,bwm,,0,1.0,115.125947,1605.971558,6.177941203,False,-4.39429,143.873
buv,bunn1240,Bun,Yuat,Papunesia,480.0,Bromham,buv,,0,1.0,50.2190094,1605.971558,6.177941203,False,-4.51885,143.892
geb,kire1240,Kire,Lower Sepik-Ramu,Papunesia,2420.0,Bromham,geb,0.0,0,3.0,150.4558113,1692.247772,6.021868944,False,-4.25927,144.711
gai,bore1247,Borei,Lower Sepik-Ramu,Papunesia,2090.0,Bromham,gai,,0,4.0,116.649894,897.2494507,5.110510349,False,-4.08697,144.715
aod,anda1284,Andarum,Lower Sepik-Ramu,Papunesia,1080.0,Bromham,aod,,0,3.0,164.122842,1692.247772,6.021868944,False,-4.48734,144.767
tbs,tang1356,Tanguat,Lower Sepik-Ramu,Papunesia,740.0,Bromham,tbs,,0,6.0,88.77400759,1692.247772,6.021868944,False,-4.57282,144.927
afi,akru1241,Chini,Lower Sepik-Ramu,Papunesia,75.0,Bromham,afi,,0,4.0,65.35287952,1692.247772,6.021868944,False,-4.88687,144.821
mzu,inap1241,Itutang-Inapang,Lower Sepik-Ramu,Papunesia,1830.0,Bromham,mzu,,0,5.0,112.033663,1692.247772,6.021868944,False,-4.67614,144.9
yro,yaro1235,Yaroame,Yanomamic,South America,,,,,0,5.0,31296.01332,739.3473282,5.704713583,True,1.720201,-62.230225
moc,moco1246,Mocoví,Guaicuruan,South America,3000.0,Bromham,moc,0.0,0,1.0,20213.9403,38.31377411,2.372996807,False,-28.097,-60.4145
bye,pouy1238,Pouye,Sepik,Papunesia,960.0,Bromham,bye,,0,2.0,138.4333907,798.9605103,5.861983538,False,-3.72704,141.864
xrw,kara1495,Karawa,Sepik,Papunesia,63.0,Bromham,xrw,,0,0.0,3.09283665,798.9605103,5.861983538,False,-3.69933,142.018
sim,mend1268,Mende (Papua New Guinea),Sepik,Papunesia,5700.0,Bromham,sim,0.0,0,6.0,85.18670419,798.9605103,5.861983538,False,-3.67233,142.683
kwj,kwan1278,Kwanga,Sepik,Papunesia,10000.0,Bromham,kwj,0.0,0,9.0,635.5318676,608.9898071,5.62084341,False,-3.74263,142.711
wog,woga1249,Wogamusin,Sepik,Papunesia,700.0,Bromham,wog,0.0,0,4.0,265.4330161,1635.051239,6.233786583,False,-4.22936,142.401
cjn,chen1259,Chenapian,Sepik,Papunesia,180.0,Bromham,cjn,,0,1.0,29.82886041,1635.051239,6.233786583,False,-4.25154,142.317
iws,sepi1255,Sepik Iwam,Sepik,Papunesia,2500.0,Bromham,iws,0.0,0,2.0,476.6711819,1635.051239,6.233786583,False,-4.30928,142.117
iwm,iwam1256,Iwam,Sepik,Papunesia,3000.0,Bromham,iwm,0.0,0,5.0,821.5621894,1369.934692,5.962654273,False,-4.27346,141.817
sny,sani1270,Saniyo-Hiyewe,Sepik,Papunesia,1300.0,Bromham,sny,0.0,0,6.0,596.8496932,1635.051239,6.233786583,False,-4.4376,142.369
lgt,pahi1246,Pahi,Sepik,Papunesia,840.0,Bromham,lgt,,0,2.0,142.3055606,798.9605103,5.861983538,False,-3.79935,142.299
nux,mehe1243,Mehek,Sepik,Papunesia,6300.0,Bromham,nux,0.0,0,5.0,62.37153643,798.9605103,5.861983538,False,-3.70927,142.498
yss,yess1239,Yessan-Mayo,Sepik,Papunesia,1990.0,Bromham,yss,0.0,0,2.0,387.8778122,1342.773966,6.257050196,False,-4.15721,142.574
hto,mini1256,Minica Huitoto,Huitotoan,South America,6800.0,Bromham,hto,0.0,0,4.0,28374.21388,89.97641754,3.656567812,False,-1.54535,-73.1107
huu,muru1274,Murui Huitoto,Huitotoan,South America,7800.0,Bromham,huu,0.0,0,4.0,36727.20162,75.63177395,3.532702625,False,-1.13669,-73.8331
fia,nobi1240,Nobiin,Nubian,Africa,605000.0,Bromham,fia,,0,3.0,9965.117807,217.1295166,4.329113364,False,22.8142,31.8376
onw,oldn1245,Old Nubian,Nubian,Africa,,,,,0,2.0,766.3048646,245.48307799999998,4.393818915000001,True,18.760713,31.748657
koe,kaci1244,Kacipo-Balesi,Surmic,Africa,9120.0,Bromham,koe,0.0,0,4.0,2713.460561,1325.919434,6.044336557,False,6.16512,34.9436
tex,tenn1246,Tennet,Surmic,Africa,10000.0,Bromham,tex,0.0,0,1.0,91.77201493,532.4448954,4.83806483,False,4.91107,32.6307
mur,murl1244,Murle,Surmic,Africa,60001.0,Bromham,mur,0.0,0,5.0,14513.5856,258.6005344,3.374379933,False,6.69756,33.988
mym,meen1242,Me'en,Surmic,Africa,151000.0,Bromham,mym,0.040050857,0,13.0,9196.769103,1306.354279,6.304843664,False,6.63207,35.6255
avu,avok1242,Avokaya,Central Sudanic,Africa,65000.0,Bromham,avu,0.0,0,7.0,4631.453114,312.4520416,4.600470781,False,4.38639,29.9379
log,logo1259,Logo,Central Sudanic,Africa,210000.0,Bromham,log,0.0,0,14.0,8897.128644,333.4070435,4.715840816,False,3.32608,29.8866
lgg,lugb1240,Lugbara,Central Sudanic,Africa,1637000.0,Bromham,lgg,0.0,0,7.0,4983.920096,607.5015055,5.330859502,False,3.02245,30.8642
luc,arin1244,Aringa,Central Sudanic,Africa,300000.0,Bromham,luc,,0,5.0,1865.218981,672.0764771,5.588666439,False,3.56143,31.3071
blm,beli1257,Beli (South Sudan),Central Sudanic,Africa,65000.0,Bromham,blm,,0,5.0,2493.655662,202.3870926,3.809352517,False,6.40428,29.7954
bct,bend1260,Bendi,Central Sudanic,Africa,32000.0,Bromham,bct,,0,6.0,1216.19375,625.1963043,5.376457453,False,2.20229,30.3679
mdk,mang1396,Mangbutu,Central Sudanic,Africa,15000.0,Bromham,mdk,,0,5.0,2455.954658,505.8438721,5.114546061,False,2.74779,29.7358
azm,ipal1235,Ipalapa Amuzgo,Otomanguean,North America,900.0,Bromham,azm,,0,3.0,42.63057776,2254.434814,6.844264984,False,16.5053,-98.0129
azg,sanp1260,San Pedro Amuzgos Amuzgo,Otomanguean,North America,3480.0,Bromham,azg,0.0,0,3.0,58.12837297,2254.434814,6.844264984,False,16.5198,-98.0464
amu,guer1243,Guerrero Amuzgo,Otomanguean,North America,30600.0,Bromham,amu,0.0,0,2.0,749.7280947,2254.434814,6.844264984,False,16.77226,-98.18953
pei,chic1272,Chichimeca-Jonaz,Otomanguean,North America,1360.0,Bromham,pei,0.0,0,1.0,179.3568552,1130.559166,6.170884609,False,21.2943,-100.524
tpc,azoy1236,Azoyú Me'phaa,Otomanguean,North America,590.0,Bromham,tpc,,0,4.0,145.0178458,2254.434814,6.844264984,False,16.7584,-98.5241
skd,sout2985,Southern Sierra Miwok,Miwok-Costanoan,North America,7.0,Bromham,skd,0.0,0,4.0,13038.5581,1510.303223,6.394557476,False,38.2363,-120.507
nsq,nort2968,Northern Sierra Miwok,Miwok-Costanoan,North America,,,,,0,3.5,5241.01037,1423.0498965,6.359245896499999,True,38.4179,-120.588
csm,cent2140,Central Sierra Miwok,Miwok-Costanoan,North America,12.0,Bromham,csm,0.0,0,1.0,331.5113904,1510.303223,6.394557476,False,38.0812,-120.257
xaw,kawa1283,Kawaiisu,Uto-Aztecan,North America,5.0,Bromham,xaw,0.0,0,1.0,263.5814074,1709.492584,6.678818226,False,36.0538,-118.679
ute,utes1238,Ute-Southern Paiute,Uto-Aztecan,North America,920.0,Bromham,ute,0.0,0,2.0,8100.194899,1138.931549,6.2736516,False,40.0965,-110.305
mnr,mono1275,Mono (USA),Uto-Aztecan,North America,37.0,Bromham,mnr,0.0,0,2.0,163.9238992,2382.043213,6.649955273,False,37.1935,-119.347
pao,nort2954,Northern Paiute,Uto-Aztecan,North America,700.0,Bromham,pao,0.0,0,3.0,5506.271775,1006.966461,6.243021727,False,40.0799,-119.536
com,coma1245,Comanche,Uto-Aztecan,North America,100.0,Bromham,com,0.0,0,1.0,116.2888547,252.8580627,4.292620659,False,34.5701,-98.424
shh,shos1248,Shoshoni,Uto-Aztecan,North America,1000.0,Bromham,shh,0.0,0,3.0,6816.883454,1379.265869,6.247865915,False,41.0,-116.0
par,pana1305,Panamint,Uto-Aztecan,North America,20.0,Bromham,par,0.0,0,1.0,148.1316295,1744.759094,6.793067932,False,36.0007,-117.901
ser,serr1255,Serrano,Uto-Aztecan,North America,1.0,Koplenig,ser,0.0,0,2.0,174.0171173,1555.19796,6.5740668775,True,33.9479,-116.772
xgf,tong1329,Tongva,Uto-Aztecan,North America,,,,,0,2.0,1663.900691,1555.19796,6.5740668775,True,34.1,-118.11
lui,luis1253,Luiseno-Juaneño,Uto-Aztecan,North America,5.0,Bromham,lui,0.0,0,1.0,268.7641512,996.875946,6.53670609,False,33.3184,-116.939
ntp,nort2959,Northern Tepehuan,Uto-Aztecan,North America,6200.0,Bromham,ntp,0.0,0,1.0,3307.871686,2311.946777,6.62546587,False,26.4348,-107.379
ood,toho1245,Tohono O'odham,Uto-Aztecan,North America,14094.0,Bromham,ood,0.0,0,2.0,15528.0246,830.692749,5.969570398,False,31.7973,-111.995
pia,pima1248,Pima Bajo,Uto-Aztecan,North America,650.0,Bromham,pia,0.0,0,1.0,1849.253912,1201.68631,6.239887238,False,28.654,-108.326
xpo,poch1244,Pochutec,Uto-Aztecan,North America,,,,,0,2.0,1663.900691,1555.19796,6.5740668775,True,15.735073,-96.468076
hch,huic1243,Huichol,Uto-Aztecan,North America,17800.0,Bromham,hch,0.0,0,3.0,10110.78447,1275.641556,6.605248451,False,21.954,-104.062
tcu,sout2972,Southeastern Tarahumara,Uto-Aztecan,North America,5410.0,Bromham,tcu,,0,2.0,5186.22903,1395.465271,6.229724884,False,26.7282,-106.706
tar,cent2131,Central Tarahumara,Uto-Aztecan,North America,30000.0,Bromham,tar,0.0,0,5.0,13751.26282,1516.830841,6.333429337,False,27.5648,-107.154
tac,lowl1265,Western Tarahumara,Uto-Aztecan,North America,10000.0,Bromham,tac,0.0,0,3.0,2953.786436,1470.593155,6.232398033,False,27.4623,-107.854
gdb,pott1240,Pottangi Ollar Gadaba,Dravidian,Eurasia,15000.0,Bromham,gdb,0.0,0,0.0,547.2688278,768.8763428,5.91158843,False,18.5968,82.7586
gau,mudh1235,Mudhili Gadaba,Dravidian,Eurasia,8000.0,Bromham,gau,,0,3.0,733.6549936,768.8763428,5.91158843,False,18.276,83.378
brw,bell1261,Bellari,Dravidian,Eurasia,1000.0,Bromham,brw,,0,0.0,85.49978315,792.9188232,5.967473507,False,12.58518,76.10249
kfc,kond1295,Konda-Dora,Dravidian,Eurasia,20000.0,Bromham,kfc,0.0,0,3.0,1269.178549,779.6314087,6.027955532,False,18.26754,82.93402
mmk,mukh1238,Mukha-Dora,Dravidian,Eurasia,29700.0,Bromham,mmk,,0,3.0,1239.216074,779.6314087,6.027955532,False,17.4467,81.5663
tel,telu1262,Telugu,Dravidian,Eurasia,73800000.0,Bromham,tel,0.063096024,1,7.0,288536.238,338.1945496,4.629011631,False,16.4529,78.7024
wbq,wadd1237,Waddar,Dravidian,Eurasia,172000.0,Bromham,wbq,,0,4.0,14083.43908,276.8673782,5.582374811,False,19.8838,77.1673
cde,chen1255,Chenchu,Dravidian,Eurasia,26000.0,Bromham,cde,,0,2.0,4747.858402,360.8175659,4.989621997,False,15.8787,79.2534
kmj,kuma1274,Kumarbhag Paharia,Dravidian,Eurasia,12500.0,Bromham,kmj,0.0,0,4.0,978.6052303,230.3787384,4.385190487,False,24.1217,87.2699
mjt,saur1249,Sauria Paharia,Dravidian,Eurasia,61000.0,Bromham,mjt,,0,3.0,3464.54579,858.5138321,4.741089821,False,24.8124,87.6432
kmt,kemt1242,Kemtuik,Nimboranic,Papunesia,2500.0,Bromham,kmt,,0,6.0,334.6704072,1018.881248,6.221927762,False,-2.64894,140.372
grs,gres1240,Gresi,Nimboranic,Papunesia,2500.0,Bromham,grs,,0,5.0,225.2164935,1018.881248,6.221927762,False,-2.72229,140.279
tuo,tuca1252,Tucano,Tucanoan,South America,6600.0,Bromham,tuo,0.0,0,15.0,5277.873914,76.08055496,3.491845965,False,0.579755,-69.5763
